35,20
0,0,0,0,0,0,0,0,0,0,0,21,14,14,14,14,14,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,21,14,14,14,14,14,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,35,8,8,8,8,9,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,0,23,44,24,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,23,44,33,14,14,24,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,44,33,0,0,14,14,31,44,44,44,44,44,44,
58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,24,0,0,0,0,0,0,0,0,0,0,0,0,21,14,14,
58,58,0,0,0,0,0,0,0,0,23,24,0,0,0,0,0,0,35,36,44,0,0,0,0,0,0,0,0,0,0,0,21,14,14,
44,44,44,24,0,61,61,61,0,23,33,19,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,21,14,14,
8,8,8,36,0,0,0,0,0,21,14,19,0,0,0,0,0,0,0,0,0,0,0,43,44,45,0,0,0,0,0,0,21,14,14,
0,0,0,0,0,61,61,61,0,35,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,14,
0,0,0,0,0,0,0,0,0,0,21,31,44,44,44,44,44,44,24,58,0,0,0,0,0,0,0,0,43,44,45,0,21,14,14,
0,0,0,0,0,0,61,61,0,0,21,14,14,14,14,14,14,14,31,24,58,0,0,0,0,0,0,0,0,0,0,0,21,14,14,
0,0,0,0,0,0,0,0,0,0,21,14,14,14,14,14,14,14,14,31,44,44,44,44,44,24,0,0,0,0,0,0,21,14,14,
44,44,44,44,44,44,44,44,44,44,33,14,14,14,14,14,14,14,14,14,14,14,14,14,14,31,44,44,44,44,44,44,33,14,14,
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
