35,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,14,14,14,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,14,14,14,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,14,14,
0,0,0,0,0,0,0,0,0,23,32,0,0,0,0,0,0,0,0,0,0,23,44,24,0,0,0,0,0,0,0,0,21,14,14,
0,0,0,0,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0,43,44,33,0,31,44,24,0,0,0,0,0,0,35,9,14,
0,0,0,0,0,0,0,23,33,0,0,44,0,0,0,0,32,32,0,0,0,0,0,0,0,31,24,0,0,0,0,0,0,21,14,
0,0,0,0,0,0,23,33,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,0,0,0,0,0,21,14,
0,0,0,0,0,23,33,0,0,0,0,0,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,21,14,
0,0,0,0,0,21,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,0,0,0,0,21,14,
0,0,0,0,0,21,0,58,58,0,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,31,24,0,0,0,21,14,
0,0,0,0,23,33,0,58,58,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,19,0,0,0,35,9,
0,0,0,0,21,0,0,43,45,0,0,0,0,0,0,0,0,0,0,0,0,44,45,0,0,0,0,0,0,19,0,0,0,0,21,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,44,44,44,19,0,0,0,0,35,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,43,44,44,45,0,0,0,0,0,0,43,44,44,45,0,0,0,0,0,19,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,
0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,43,44,44,45,0,0,0,0,0,0,0,0,0,0,19,58,58,0,0,
0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,32,32,32,
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,14,14,14,14,
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
